"Pais","Año","Sexo","Prev.cardiac","Prev.diab","Prev.hiper","Region","Media.obes","Porcentaje.gastos","Gasto.total","Porcentaje.gastos_log"
"Colombia",2004,"Men",-0.631332488382704,-0.921222949090034,0.423493501743681,"Americas",-1.41448504118548,42.17956418,5.37,-0.688457905051733
"Colombia",2005,"Men",-0.582676297723713,-0.84327505469072,0.372323400842546,"Americas",-1.35521211439903,531.9808176,5.82,0.533435235253756
"Colombia",2005,"Women",-0.618824470218439,-0.341458589572358,-0.548738415377888,"Americas",-0.318566458687026,531.9808176,5.82,0.533435235253756
"Colombia",2006,"Women",-0.581300415725644,-0.270368550427773,-0.65107861718016,"Americas",-0.250465649187698,62.43710774,6.11,-0.501423370671539
"Colombia",2006,"Men",-0.580800094999073,-0.764162439770274,0.295568249490843,"Americas",-1.29467806151073,62.43710774,6.11,-0.501423370671539
"Colombia",2007,"Women",-0.603564688058036,-0.198351465058762,-0.727833768531863,"Americas",-0.178581461382851,780.5946749,6.25,0.719579623530316
"Colombia",2007,"Men",-0.613320942226162,-0.683121916031969,0.244398148589708,"Americas",-1.23162175641876,780.5946749,6.25,0.719579623530316
"Colombia",2008,"Women",-0.572920043555586,-0.125327745445119,-0.804588919883565,"Americas",-0.104175021374326,978.07041,6.62,0.829105926710199
"Colombia",2008,"Men",-0.599437042063828,-0.600805650681484,0.193228047688573,"Americas",-1.16982657742863,978.07041,6.62,0.829105926710199
"Colombia",2009,"Men",-0.684616645762473,-0.515877999342645,0.142057946787438,"Americas",-1.10677027233666,941.6464045,7.1,0.810672730261005
"Colombia",2009,"Women",-0.639963020916047,-0.0506832046708344,-0.906929121685836,"Americas",-0.0259852030602817,941.6464045,7.1,0.810672730261005
"Colombia",2010,"Women",-0.598311320429044,0.02612508162092,-0.983684273037539,"Americas",0.054726867457441,113.2436346,6.76,-0.215395991363829
"Colombia",2010,"Men",-0.635835374921839,-0.429529922096773,0.0653027954357346,"Americas",-1.04371396724469,113.2436346,6.76,-0.215395991363829
"Colombia",2011,"Women",-0.617823828765298,0.107015469101521,-1.06043942438924,"Americas",0.137961190178842,184.3073618,6.64,0.0197733733511953
"Colombia",2011,"Men",-0.64484114800011,-0.339124552483491,0.0141326945345995,"Americas",-0.98065766215272,184.3073618,6.64,0.0197733733511953
"Colombia",2012,"Women",-0.602939287149822,0.191506482694134,-1.13719457574094,"Americas",0.223717765103923,1487.896562,6.93,1.0329171688885
"Colombia",2012,"Men",-0.597560839339188,-0.243455300203388,-0.0370374063665356,"Americas",-0.920123609264428,1487.896562,6.93,1.0329171688885
"Colombia",2013,"Men",-0.576797529186509,-0.145008972379429,-0.0882075072676716,"Americas",-0.860850682477975,15.16255482,6.84,-1.16623806617107
"Colombia",2013,"Women",-0.567041275018382,0.27898511891938,-1.21394972709265,"Americas",0.308213213927164,15.16255482,6.84,-1.16623806617107
"Colombia",2014,"Men",-0.504125943652129,-0.0414548083082817,-0.139377608168807,"Americas",-0.802838881793362,1435.487755,7.2,1.01549436138819
"Colombia",2014,"Women",-0.480861029866596,0.369544476351447,-1.29070487844435,"Americas",0.392708662750404,1435.487755,7.2,1.01549436138819
"Costa Rica",2000,"Men",-0.510630113097547,-0.944664885371182,0.449078552194249,"Americas",-0.824278025524632,94.17819458,7.12,-0.304168675293303
"Costa Rica",2000,"Women",-0.826457571745238,-0.821155347385443,-0.42081316312505,"Americas",-0.0600356078099459,94.17819458,7.12,-0.304168675293303
"Costa Rica",2001,"Men",-0.568417157016451,-0.860566870337582,0.423493501743681,"Americas",-0.757438342127143,868.3713593,7.25,0.771328517098355
"Costa Rica",2001,"Women",-0.735023958964461,-0.740473288114608,-0.471983264026186,"Americas",0.0320265976243315,868.3713593,7.25,0.771328517098355
"Costa Rica",2002,"Women",-0.889623063474776,-0.660606909067287,-0.548738415377888,"Americas",0.124088803058609,112.9493745,8.23,-0.216649939596282
"Costa Rica",2002,"Men",-0.632708370380773,-0.778392961561364,0.372323400842546,"Americas",-0.690598658729654,112.9493745,8.23,-0.216649939596282
"Costa Rica",2003,"Women",-0.919642307069012,-0.578987290338263,-0.599908516279024,"Americas",0.216151008492886,1070.268999,8.45,0.872862350650346
"Costa Rica",2003,"Men",-0.716512092081349,-0.694652573893444,0.321153299941411,"Americas",-0.625020101434004,1070.268999,8.45,0.872862350650346
"Costa Rica",2004,"Women",-0.830460137557803,-0.494782688959855,-0.676663667630727,"Americas",0.308213213927164,1043.10795,7.8,0.860376073710977
"Costa Rica",2004,"Men",-0.666354939242646,-0.608731016942231,0.269983199040276,"Americas",-0.560702670240194,1043.10795,7.8,0.860376073710977
"Costa Rica",2005,"Men",-0.718638455169274,-0.524867353313903,0.218813098139141,"Americas",-0.497646365148223,1002.833273,7.74,0.841250216942587
"Costa Rica",2005,"Women",-0.962920049917369,-0.410180229799834,-0.727833768531863,"Americas",0.40153654546328,1002.833273,7.74,0.841250216942587
"Costa Rica",2006,"Women",-0.88887258238492,-0.326489966795759,-0.804588919883565,"Americas",0.494859876999397,1185.412346,7.82,0.922499118906294
"Costa Rica",2006,"Men",-0.62407783784743,-0.444777329094462,0.167642997238005,"Americas",-0.434590060056252,1185.412346,7.82,0.922499118906294
"Costa Rica",2007,"Women",-0.906633968178177,-0.239839128564462,-0.881344071235268,"Americas",0.590705460739193,150.8891479,8.37,-0.076915935922728
"Costa Rica",2007,"Men",-0.74865769876351,-0.361211245424385,0.11647289633687,"Americas",-0.37405600716796,150.8891479,8.37,-0.076915935922728
"Costa Rica",2008,"Women",-0.943407541581116,-0.149049881069239,-0.958099222586971,"Americas",0.689073296682667,1859.095621,9.1,1.14114303614565
"Costa Rica",2008,"Men",-0.723391502071694,-0.274788463111553,0.0653027954357346,"Americas",-0.314783080381508,1859.095621,9.1,1.14114303614565
"Costa Rica",2009,"Men",-0.695873862110311,-0.185085186243415,0.0141326945345995,"Americas",-0.255510153595056,24.88720369,9.69,-0.93720992264409
"Costa Rica",2009,"Women",-0.948535829028464,-0.0552233985961148,-1.03485437393867,"Americas",0.78996338482982,24.88720369,9.69,-0.93720992264409
"Costa Rica",2010,"Women",-0.775174697271751,0.0450665308618718,-1.11160952529038,"Americas",0.893375725180653,2377.010299,9.66,1.26057285071654
"Costa Rica",2010,"Men",-0.500623698566135,-0.0902278108014778,-0.0370374063665356,"Americas",-0.196237226808603,2377.010299,9.66,1.26057285071654
"Costa Rica",2012,"Women",-0.79068463979544,0.259602033581178,-1.26511982799378,"Americas",1.10650603639151,2568.237059,9.56,1.29817838765143
"Costa Rica",2012,"Women",-0.831335698829301,0.259602033581178,-1.26511982799378,"Americas",1.10650603639151,2568.237059,9.56,1.29817838765143
"Costa Rica",2012,"Men",-0.478609586597028,0.108347850290361,-0.139377608168807,"Americas",-0.0814747515412162,2568.237059,9.56,1.29817838765143
"Costa Rica",2013,"Men",-0.579799453545932,0.211643086264911,-0.190547709069942,"Americas",-0.0247240769584421,386.1379123,9.47,0.377993012218972
"Costa Rica",2013,"Women",-0.772422933275613,0.371691065079206,-1.36746002979605,"Americas",1.21370175504786,386.1379123,9.47,0.377993012218972
"Costa Rica",2014,"Men",-0.451467187180573,0.31898992845069,-0.241717809971077,"Americas",0.0320265976243315,384.5129138,9.31,0.375947883462202
"Costa Rica",2014,"Men",-0.557660261395183,0.31898992845069,-0.241717809971077,"Americas",0.0320265976243315,384.5129138,9.31,0.375947883462202
"Costa Rica",2014,"Women",-0.743529411316161,0.486691368690541,-1.44421518114776,"Americas",1.32089747370421,384.5129138,9.31,0.375947883462202
"Cuba",2000,"Men",1.52942764949408,-0.521196389860993,1.31897026751355,"Americas",-1.68184377477544,49.34007756,6.7,-0.613857274675509
"Cuba",2000,"Women",1.14217940712843,0.251401255951982,0.167642997238005,"Americas",-0.863372934681654,49.34007756,6.7,-0.613857274675509
"Cuba",2001,"Men",1.55044112001004,-0.474857129887939,1.16545996481014,"Americas",-1.62887647849818,322.5863149,6.27,0.290808932818887
"Cuba",2001,"Women",1.27313835730829,0.344064398378944,0.0397177449851666,"Americas",-0.804100007895202,322.5863149,6.27,0.290808932818887
"Cuba",2002,"Women",0.99583559460653,0.444556777749029,-0.0882075072676716,"Americas",-0.746088207210588,334.7672107,6.5,0.308775314976667
"Cuba",2002,"Men",1.24724675970826,-0.42226520241194,1.01194966210674,"Americas",-1.57464805611908,334.7672107,6.5,0.308775314976667
"Cuba",2003,"Women",1.19346228160192,0.539934009657011,-0.190547709069942,"Americas",-0.686815280424136,60.34145124,6.31,-0.517756571271323
"Cuba",2003,"Men",1.40084522276543,-0.377086211024533,0.858439359403332,"Americas",-1.51915850763815,60.34145124,6.31,-0.517756571271323
"Cuba",2004,"Women",1.27651552221264,0.634039376652358,-0.31847296132278,"Americas",-0.628803479739523,4.484254579,6.14,-1.69173728483919
"Cuba",2004,"Men",1.47389204884474,-0.334595166434986,0.704929056699926,"Americas",-1.46240783305538,4.484254579,6.14,-1.69173728483919
"Cuba",2005,"Men",1.71254503541892,-0.286825574679184,0.55141875399652,"Americas",-1.40313490626892,518.9359221,9.39,0.521387119813555
"Cuba",2005,"Women",1.46038338922733,0.737117544563906,-0.446398213575618,"Americas",-0.57079167905491,518.9359221,9.39,0.521387119813555
"Cuba",2006,"Women",1.20259313486183,0.847012147053738,-0.574323465828457,"Americas",-0.511518752268457,523.4724284,7.67,0.525610928490577
"Cuba",2006,"Men",1.54743919565062,-0.234508894856027,0.397908451293114,"Americas",-1.34512310558431,523.4724284,7.67,0.525610928490577
"Cuba",2007,"Women",1.26213130132373,0.960272971774215,-0.676663667630727,"Americas",-0.452245825482004,750.7147641,1.42,0.700627634556259
"Cuba",2007,"Men",1.49140327427471,-0.178890663562326,0.269983199040276,"Americas",-1.28458905269602,750.7147641,1.42,0.700627634556259
"Cuba",2008,"Women",1.50203508971434,1.08019888192395,-0.779003869432998,"Americas",-0.391711772593712,708.6157966,1.79,0.672605998318454
"Cuba",2008,"Men",1.73380866629817,-0.114433731202696,0.167642997238005,"Americas",-1.22531612590957,708.6157966,1.79,0.672605998318454
"Cuba",2009,"Men",1.69640969198701,-0.0377088479485714,0.0653027954357346,"Americas",-1.16478207302127,818.8771016,11.78,0.742829103175455
"Cuba",2009,"Women",1.46601199740125,1.20811557886883,-0.881344071235268,"Americas",-0.33117771970542,818.8771016,11.78,0.742829103175455
"Cuba",2010,"Women",1.65638403386137,1.34843983166463,-0.958099222586971,"Americas",-0.269382540715289,787.2808163,1.19,0.723721177236143
"Cuba",2010,"Men",2.0139882731777,0.0578291742108598,-0.0114523559159685,"Americas",-1.10424802013298,787.2808163,1.19,0.723721177236143
"Cuba",2011,"Women",1.40072014258379,1.49767570957367,-1.03485437393867,"Americas",-0.206326235623318,102.0645784,1.6,-0.265464294254314
"Cuba",2011,"Men",1.60410051793474,0.166138146471838,-0.0626224568171036,"Americas",-1.04371396724469,102.0645784,1.6,-0.265464294254314
"Cuba",2012,"Women",1.42360981582439,1.64220484262156,-1.13719457574094,"Americas",-0.142008804429508,742.1961992,8.59,0.695086405098409
"Cuba",2012,"Men",1.69115632435802,0.2633044419878,-0.139377608168807,"Americas",-0.981918788254559,742.1961992,8.59,0.695086405098409
"Cuba",2013,"Men",1.81873810963352,0.366214931287236,-0.21613275952051,"Americas",-0.921384735366267,95.67571176,9.48,-0.296578351350805
"Cuba",2013,"Women",1.42823778254517,1.79244648457221,-1.21394972709265,"Americas",-0.0776913732356978,95.67571176,9.48,-0.296578351350805
"Cuba",2014,"Men",1.97033528978442,0.474366316321976,-0.267302860421645,"Americas",-0.858328430274296,13.6691019,11.6,-1.21337757037818
"Cuba",2014,"Women",1.60822816392895,1.94766738681326,-1.29070487844435,"Americas",-0.0133739420418874,13.6691019,11.6,-1.21337757037818
"Ecuador",2000,"Men",-0.981682077163767,-1.5138540863572,-0.190547709069942,"Americas",-1.52420301204551,84.17527008,3.38,-0.358156861308479
"Ecuador",2000,"Women",-1.03871863999281,-1.00913510174051,-0.676663667630727,"Americas",-0.305955197668632,84.17527008,3.38,-0.358156861308479
"Ecuador",2001,"Men",-0.962419729190798,-1.45811562719133,-0.241717809971077,"Americas",-1.47501909407377,14.5887403,3.86,-1.18381356662497
"Ecuador",2001,"Women",-1.04447232834838,-0.946459154628147,-0.75341881898243,"Americas",-0.237854388169304,14.5887403,3.86,-1.18381356662497
"Ecuador",2002,"Women",-0.956791121016879,-0.885072921372703,-0.830173970334133,"Americas",-0.169753578669975,187.3843511,4.62,0.0277804255234925
"Ecuador",2002,"Men",-0.84309323590371,-1.40301364488051,-0.292887910872212,"Americas",-1.42331292389836,187.3843511,4.62,0.0277804255234925
"Ecuador",2003,"Women",-0.949036149755035,-0.824026462133275,-0.881344071235268,"Americas",-0.101652769170646,18.26183281,6.46,-1.08094370937011
"Ecuador",2003,"Men",-0.820203562663105,-1.34646263906332,-0.31847296132278,"Americas",-1.3703456276211,18.26183281,6.46,-1.08094370937011
"Ecuador",2004,"Women",-0.910011133082528,-0.761366082067909,-0.958099222586971,"Americas",-0.0322908335694789,16.37920405,6.22,-1.13095060170849
"Ecuador",2004,"Men",-0.74915801949008,-1.28751341777587,-0.369643062223915,"Americas",-1.31485607914017,16.37920405,6.22,-1.13095060170849
"Ecuador",2005,"Men",-0.666730179787574,-1.2267439160639,-0.395228112674483,"Americas",-1.25558315235371,18.09317114,5.87,-1.08521980577296
"Ecuador",2005,"Women",-0.842717995358782,-0.697682269768748,-1.00926932348811,"Americas",0.0370711020316891,18.09317114,5.87,-1.08521980577296
"Ecuador",2006,"Women",-0.806069502137486,-0.629904750725183,-1.08602447483981,"Americas",0.108955289836536,19.13983284,5.86,-1.05927155072266
"Ecuador",2006,"Men",-0.659350449070657,-1.16222699982313,-0.446398213575618,"Americas",-1.19504909946542,19.13983284,5.86,-1.05927155072266
"Ecuador",2007,"Women",-0.838715429546218,-0.558320839398462,-1.13719457574094,"Americas",0.182100603743222,19.60467787,5.94,-1.04817703748378
"Ecuador",2007,"Men",-0.666730179787574,-1.09301948383452,-0.471983264026186,"Americas",-1.13073166827161,19.60467787,5.94,-1.04817703748378
"Ecuador",2008,"Women",-0.816701317577111,-0.481014949366388,-1.21394972709265,"Americas",0.256507043751748,197.9303077,5.66,0.0542641908276441
"Ecuador",2008,"Men",-0.628580724386566,-1.01749380983293,-0.497568314476753,"Americas",-1.06389198487412,197.9303077,5.66,0.0542641908276441
"Ecuador",2009,"Men",-0.693122098114173,-0.938715014331758,-0.523153364927321,"Americas",-0.993268923171114,282.1440066,5.58,0.225895436993504
"Ecuador",2009,"Women",-0.842092594450569,-0.398893231718802,-1.26511982799378,"Americas",0.334696862065791,282.1440066,5.58,0.225895436993504
"Ecuador",2010,"Women",-0.811698110311405,-0.311857692950302,-1.31628992889492,"Americas",0.414147806481675,367.9285652,5.9,0.354568599672196
"Ecuador",2010,"Men",-0.676236273592415,-0.856257289715593,-0.523153364927321,"Americas",-0.920123609264428,367.9285652,5.9,0.354568599672196
"Ecuador",2011,"Women",-0.836338906095007,-0.218232441614916,-1.39304508024662,"Americas",0.496121003101237,344.7412164,5.92,0.323007766573196
"Ecuador",2011,"Men",-0.659600609433943,-0.767066990748423,-0.548738415377888,"Americas",-0.841933790950384,344.7412164,5.92,0.323007766573196
"Ecuador",2012,"Women",-0.787307474891088,-0.116992846466791,-1.44421518114776,"Americas",0.578094199720799,41.88087712,6.48,-0.691832836121093
"Ecuador",2012,"Men",-0.650469756174029,-0.669664385360254,-0.574323465828457,"Americas",-0.762482846534501,41.88087712,6.48,-0.691832836121093
"Ecuador",2013,"Men",-0.690370334118035,-0.566873533226025,-0.599908516279024,"Americas",-0.680509649914939,59.12850204,7.29,-0.527467002286693
"Ecuador",2013,"Women",-0.821079123934604,-0.00976666312500431,-1.49538528204889,"Americas",0.66258964854404,59.12850204,7.29,-0.527467002286693
"Ecuador",2014,"Men",-0.735399199509389,-0.459616538873825,-0.599908516279024,"Americas",-0.596014201091698,79.11626341,9.16,-0.387928355535162
"Ecuador",2014,"Women",-0.839340830454431,0.102914871154848,-1.54655538295003,"Americas",0.745823971265441,79.11626341,9.16,-0.387928355535162
"El Salvador",2000,"Men",-0.923019471973364,-0.575606812245275,0.11647289633687,"Americas",-0.989485544865595,353.6690328,8.17,0.335403339480661
"El Salvador",2000,"Women",-1.04234596526045,-0.0693777244684116,-0.31847296132278,"Americas",0.20858425188185,353.6690328,8.17,0.335403339480661
"El Salvador",2001,"Men",-0.963545450825582,-0.496226345296315,0.0908878458863026,"Americas",-0.927690365875464,332.1056586,8.2,0.304905911589334
"El Salvador",2001,"Women",-1.00719843421887,0.0236128890107809,-0.395228112674483,"Americas",0.300646457316127,332.1056586,8.2,0.304905911589334
"El Salvador",2002,"Women",-1.08074558102475,0.106560777202941,-0.446398213575618,"Americas",0.390186410546726,29.68529375,7.9,-0.85453801481269
"El Salvador",2002,"Men",-0.96579689409515,-0.425524121429072,0.0653027954357346,"Americas",-0.865895186885333,29.68529375,7.9,-0.85453801481269
"El Salvador",2003,"Women",-1.01007527839665,0.179721864242235,-0.523153364927321,"Americas",0.478465237675485,400.1342971,7.61,0.395260757275225
"El Salvador",2003,"Men",-0.993314534056533,-0.363356851382432,0.0141326945345995,"Americas",-0.804100007895202,400.1342971,7.61,0.395260757275225
"El Salvador",2004,"Women",-1.02558522092034,0.248605021787087,-0.574323465828457,"Americas",0.565482938702405,398.6058322,7.3,0.3934046001898
"El Salvador",2004,"Men",-1.01407784420921,-0.308570584459229,-0.0114523559159685,"Americas",-0.743565955006909,398.6058322,7.3,0.3934046001898
"El Salvador",2005,"Men",-0.957666682288378,-0.259423606424543,-0.0626224568171036,"Americas",-0.683031902118617,440.6027042,7.19,0.441992128517691
"El Salvador",2005,"Women",-1.00344602876959,0.315644570263255,-0.65107861718016,"Americas",0.651239513627485,440.6027042,7.19,0.441992128517691
"El Salvador",2006,"Women",-0.954164437202384,0.377445465816297,-0.727833768531863,"Americas",0.736996088552565,57.74562629,6.68,-0.538779688253351
"El Salvador",2006,"Men",-0.849597405349128,-0.220635172244291,-0.0882075072676716,"Americas",-0.625020101434004,57.74562629,6.68,-0.538779688253351
"El Salvador",2007,"Women",-1.01908105147492,0.439696083200573,-0.779003869432998,"Americas",0.822752663477645,52.30172215,6.32,-0.586062281519089
"El Salvador",2007,"Men",-0.906633968178177,-0.18512369650942,-0.139377608168807,"Americas",-0.567008300749391,52.30172215,6.32,-0.586062281519089
"El Salvador",2008,"Women",-0.932650645959848,0.499935437447919,-0.855759020784701,"Americas",0.909770364504565,53.95949877,6.21,-0.571170818692493
"El Salvador",2008,"Men",-0.85297457025348,-0.157446340133259,-0.164962658619374,"Americas",-0.510257626166618,53.95949877,6.21,-0.571170818692493
"El Salvador",2009,"Men",-0.831460779010944,-0.133369558870611,-0.21613275952051,"Americas",-0.454768077685683,416.4338399,6.83,0.414626239675185
"El Salvador",2009,"Women",-0.909510812355957,0.561377656784031,-0.932514172136403,"Americas",0.995526939429646,416.4338399,6.83,0.414626239675185
"El Salvador",2010,"Women",-0.848972004440915,0.63100310406514,-0.983684273037539,"Americas",1.0838057665584,469.3904193,6.91,0.472697210507948
"El Salvador",2010,"Men",-0.824456288838955,-0.103454629330411,-0.267302860421645,"Americas",-0.399278529204749,469.3904193,6.91,0.472697210507948
"El Salvador",2011,"Women",-0.857852697337543,0.707820742611865,-1.06043942438924,"Americas",1.17082346758532,549.2783081,6.81,0.548964038385395
"El Salvador",2011,"Men",-0.683365843946046,-0.069503070064155,-0.292887910872212,"Americas",-0.343788980723815,549.2783081,6.81,0.548964038385395
"El Salvador",2012,"Women",-0.890623704927917,0.779946511643672,-1.11160952529038,"Americas",1.25910229471408,591.7757569,6.7,0.585133882291314
"El Salvador",2012,"Men",-0.811698110311405,-0.0414315170771713,-0.344058011773348,"Americas",-0.28956055834472,591.7757569,6.7,0.585133882291314
"El Salvador",2013,"Men",-0.865107347872817,-0.0113767672725351,-0.369643062223915,"Americas",-0.236593262067464,653.6925016,6.95,0.63343819957568
"El Salvador",2013,"Women",-0.86998547495688,0.856858425227219,-1.16277962619151,"Americas",1.346119995741,653.6925016,6.95,0.63343819957568
"El Salvador",2014,"Men",-0.736024600417602,0.0229172121487364,-0.42081316312505,"Americas",-0.183625965790209,665.7260253,6.77,0.642293733592466
"El Salvador",2014,"Women",-0.845344679173278,0.941014467941502,-1.23953477754322,"Americas",1.43187657066608,665.7260253,6.77,0.642293733592466
"Guatemala",2000,"Men",-1.13453005913108,-1.11751837132433,0.142057946787438,"Americas",-1.46871346356457,238.7369808,5.25,0.144984330024658
"Guatemala",2000,"Women",-1.17555635870987,-0.783626493405808,0.0908878458863026,"Americas",-0.602319831600895,238.7369808,5.25,0.144984330024658
"Guatemala",2001,"Men",-1.1351554600393,-1.04942227755904,0.142057946787438,"Americas",-1.41322391508364,225.0619956,6.76,0.116427928590672
"Guatemala",2001,"Women",-1.19919651304034,-0.711785300530579,0.0397177449851666,"Americas",-0.512779878370296,225.0619956,6.76,0.116427928590672
"Guatemala",2002,"Women",-1.22733955390993,-0.63901092127431,-0.0114523559159685,"Americas",-0.424501051241537,25.25040918,6.71,-0.93043571334311
"Guatemala",2002,"Men",-1.19106630123356,-0.98313672556746,0.11647289633687,"Americas",-1.35647324050087,25.25040918,6.71,-0.93043571334311
"Guatemala",2003,"Women",-1.2219611060993,-0.566714153743664,-0.0370374063665356,"Americas",-0.336222224112778,249.3262948,6.88,0.165999533405128
"Guatemala",2003,"Men",-1.18343641015336,-0.919075256443956,0.11647289633687,"Americas",-1.29720031371441,249.3262948,6.88,0.165999533405128
"Guatemala",2004,"Women",-1.21683281865195,-0.494509555616161,-0.0882075072676716,"Americas",-0.250465649187698,288.4016258,6.77,0.236523806447296
"Guatemala",2004,"Men",-1.15491812873884,-0.858022807797079,0.11647289633687,"Americas",-1.23666626082612,288.4016258,6.77,0.236523806447296
"Guatemala",2005,"Men",-1.11176546607212,-0.798919086981865,0.0908878458863026,"Americas",-1.17487108183599,41.50845637,6.79,-0.696073983109934
"Guatemala",2005,"Women",-1.17530619834659,-0.422458978220263,-0.113792557718239,"Americas",-0.164709074262617,41.50845637,6.79,-0.696073983109934
"Guatemala",2006,"Women",-1.17868336325094,-0.35112889610516,-0.164962658619374,"Americas",-0.078952499337537,352.0244894,7.7,0.33314363719725
"Guatemala",2006,"Men",-1.11651851297454,-0.745761233070908,0.0908878458863026,"Americas",-1.11055365064218,352.0244894,7.7,0.33314363719725
